feats,Top,p.value,FDR,logFC,cluster,ranking,hgnc_symbol
ENST00000374514,146,0.00747538057664604,0.676211126177819,-0.208370409229679,1,13102,LYPLA2
ENST00000374516,230,0.00551322219190447,0.314476552035511,-0.120506951588138,3,12290,PHF1
ENST00000374557,446,0.00715397429949618,0.212742513753852,-0.158525152360974,4,12678,EPB41L4B
ENST00000374707,550,0.00995302560517762,0.239008611358441,-0.0714132212838075,4,10930,FSD1L
ENST00000374843,80,0.000562213957989076,0.0926115155759632,-0.164560560675475,4,12720,HLA-DMA
ENST00000375011,96,0.00454863216363701,0.628421962357476,-0.114166243128523,1,12513,GALNT12
ENST00000375118,95,0.00443331902084975,0.618938001826635,-0.0918199811390418,1,12123,TRMO
ENST00000375259,10,0.000142639159147015,0.189182316776686,-0.147175806958015,3,12632,SLC35D2
ENST00000375592,261,0.00894318473327802,0.446180202062386,-0.11604257971739,2,12351,FBXO42
ENST00000375712,243,0.00601519834504809,0.328311010906884,-0.152784319697634,3,12673,KIF3B
ENST00000375856,84,0.00154430984915033,0.241552496744122,-0.246773963159922,3,13125,IRS2
ENST00000375856,450,0.00727640632286705,0.213738864472024,0.442906111069743,4,16,IRS2
ENST00000376033,132,0.00301896685150515,0.295243085785801,-0.129540573187987,3,12421,PRRC2A
ENST00000376112,258,0.00332407490381687,0.170880641276446,-0.0992953860657849,4,11819,ID1
ENST00000376228,487,0.00817542256240288,0.222650163131724,-0.37851661472919,4,13228,HLA-C
ENST00000376355,167,0.00184150335905393,0.143154107193914,-0.112643204989639,4,12089,CLYBL
ENST00000376389,6,1.79039722823484e-06,0.00395767307301311,-0.244028946167855,4,13063,FLOT1
ENST00000376437,119,0.00255568643742867,0.284840917811903,-0.169958488917034,3,12820,DHX16
ENST00000376439,341,0.00948474705624355,0.361891377693218,-0.0689279572216978,3,10877,RABL2A
ENST00000376495,37,0.000184088939530156,0.0634976741272879,-0.17558608755342,4,12798,OTUD1
ENST00000376511,504,0.00865905959772922,0.227543060636127,-0.0777241043980843,4,11194,PPP1R10
ENST00000376544,182,0.00420910597965859,0.306732816528636,-0.0953718718755709,3,11785,TLE4
ENST00000376588,379,0.00564721770438007,0.196965004658287,-0.069855912066337,4,10865,PSAT1
ENST00000376752,90,0.0027310844298372,0.384565930609367,-0.112783118867913,2,12304,PCSK5
ENST00000376759,79,0.00357970159741105,0.600982054259023,-0.201358902307224,1,13080,RBM3
ENST00000376834,30,0.000498621392173089,0.197092927318442,-0.222744477943766,3,13064,CARNMT1
ENST00000377038,52,0.000299392987605101,0.0756277192387831,-0.186619968721476,4,12872,DFFA
ENST00000377047,71,0.00128941699403129,0.229157523462267,-0.240210292574094,3,13112,GPC6
ENST00000377298,273,0.00918742526179052,0.446347330575559,-0.0833500009017051,2,11594,CLSTN1
ENST00000377474,149,0.00340911707791298,0.295243085785801,-0.460033364476097,3,13257,KCTD12
ENST00000377482,119,0.0010464464069001,0.116630409199295,-0.116655050145072,4,12156,ERRFI1
ENST00000377526,158,0.00364417817993447,0.295243085785801,-0.0869311755843627,3,11567,AUP1
ENST00000377595,522,0.0091895420074306,0.233488305832475,-0.0607985731675227,4,10394,UCHL3
ENST00000377674,483,0.0080571875042578,0.221247366188346,-0.064838518515985,4,10636,ZBTB48
ENST00000378182,123,0.00643536532343956,0.676211126177819,-0.16623277589217,1,12948,TRIM13
ENST00000378581,410,0.00624652044077776,0.202067318551306,-0.0661398401116723,4,10698,DYNLT3
ENST00000378743,86,0.00158644806139602,0.244663495794133,-0.12137135538737,3,12299,ZFC3H1
ENST00000378750,95,0.00180301560264,0.249508764813909,-0.112727554901106,3,12161,PEX16
ENST00000378802,6,0.000120988576322839,0.219796784955403,-0.320615285996505,2,13228,CYP4V2
ENST00000379047,345,0.00964550555126588,0.361891377693218,-0.147666865698953,3,12638,NQO1
ENST00000379068,98,0.00292628910520578,0.384565930609367,-0.115196576250438,2,12338,POLA1
ENST00000379200,96,0.000774361870512881,0.105718187916009,-0.0808705096433897,4,11306,PROSER2
ENST00000379446,185,0.00204634466714208,0.143154107193914,-0.141841537053753,4,12500,NEDD9
ENST00000379540,135,0.00309445351549563,0.295243085785801,-0.072174859053433,3,11029,NFX1
ENST00000379540,246,0.00312585036946108,0.168375493847921,-0.0664008703291584,4,10715,NFX1
ENST00000379542,127,0.00290554731092701,0.295243085785801,-0.136864785736528,3,12508,TMEM14B
ENST00000379666,1,4.18645915010695e-09,5.55250077078685e-05,-0.507997000164149,4,13257,MRPL33
ENST00000379715,29,0.000551538333418524,0.252243204004479,-0.226445599941064,2,13102,EEF1E1
ENST00000379772,120,0.00354182691488935,0.391460419768145,-0.104434529379569,2,12138,ADISSP
ENST00000379775,12,0.000269804211586739,0.219796784955403,-0.203384001591793,2,13044,PFKFB3
ENST00000379868,307,0.00435056116103368,0.186945223011815,-0.0761926998518625,4,11125,RIGI
ENST00000380009,548,0.00994370798495772,0.239008611358441,-0.0975198335699685,4,11770,ARSK
ENST00000380034,293,0.00402690653194707,0.181055969523023,-0.168553275716559,4,12742,TRIM5
ENST00000380060,452,0.00730694152766506,0.213738864472024,-0.101542420710585,4,11871,NHS
ENST00000380527,181,0.0020119022380792,0.143154107193914,-0.0878351751366967,4,11519,RRAGA
ENST00000380672,237,0.00567968961736854,0.317846934156789,-0.0698540801961777,3,10925,BNC2
ENST00000380680,310,0.0084802781681158,0.361891377693218,0.432669605608356,3,16,UBL3
ENST00000380698,166,0.00514144478698249,0.407337234845665,-0.129265205679167,2,12539,SERPINB9
ENST00000380749,44,0.000237711812726805,0.0710151751512846,-0.127183968725415,4,12314,HMGN1
ENST00000380861,244,0.00307643578179145,0.167224458089754,-0.101574316627379,4,11873,WWC3
ENST00000380872,15,4.53478848926566e-05,0.0362328402296218,-0.177495491503388,4,12808,AKR1C1
ENST00000380995,374,0.00555979314094297,0.196965004658287,-0.071633565656859,4,10944,TBC1D22A
ENST00000381083,342,0.0197983771537424,0.702568924031077,0.540003822811957,1,2,IGFBP3
ENST00000381165,300,0.00409536235066779,0.181055969523023,-0.0683203554412249,4,10793,MIS12
ENST00000381254,244,0.00826933752339995,0.444729449512494,-0.0845727857871237,2,11634,GEN1
ENST00000381298,534,0.00946811872698104,0.235160409505524,-0.395800384841851,4,13235,IL6ST
ENST00000381652,132,0.0012325355282725,0.123051284239942,-0.114405659198935,4,12119,JAK2
ENST00000381685,86,0.00260744099865796,0.384565930609367,-0.100428023936419,2,12050,NOL10
ENST00000381719,168,0.00893404443391091,0.700861988439462,-0.101600609964485,1,12340,FKBP1A
ENST00000382151,136,0.00413349358491261,0.400546419923534,-0.0893050474986273,2,11764,PISD
ENST00000382361,144,0.00136838704159286,0.126034148143376,-0.0901414675292372,4,11577,FSCN1
ENST00000382743,281,0.00712071426591738,0.335212940613195,-0.121131236460183,3,12296,SIRT3
ENST00000382952,27,0.000444068153802331,0.197092927318442,-0.199362324748297,3,12988,CTBP1
ENST00000383729,2,8.68215132129149e-07,0.00395767307301311,-0.310919629424481,4,13181,P4HTM
ENST00000383836,237,0.00789851206028392,0.439296589525128,-0.110152440326705,2,12243,SRGAP3
ENST00000389082,102,0.0048906775657609,0.629083702481055,-0.130364668756319,1,12693,DENND5B
ENST00000389703,488,0.00823116730691232,0.223708958999135,-0.0790143992407584,4,11243,HAGHL
ENST00000391762,66,0.000435363061783129,0.0874767052169189,-0.201090472131262,4,12940,NDUFA3
ENST00000391860,206,0.00500492565974587,0.314476552035511,-0.0862498795647854,3,11554,PGBD5
ENST00000392288,116,0.00245524605452351,0.280698937413015,-0.129320677977715,3,12416,ZNF493
ENST00000392288,222,0.00248321375361318,0.148355243307079,-0.118975023739497,4,12185,ZNF493
ENST00000392748,4,6.2683217938068e-05,0.207841879878149,-0.266342979882007,2,13180,VWA5A
ENST00000392779,217,0.00729369061339143,0.439296589525128,-0.0840974016125546,2,11618,B3GALNT1
ENST00000392876,218,0.00733237977733899,0.439296589525128,-0.0708222386529896,2,11158,NT5DC3
ENST00000393028,40,0.00184862562751982,0.572238461964797,-0.169850007386215,1,12968,GIPC1
ENST00000393040,98,0.00194459203269229,0.262392870993073,-0.153696124254553,3,12680,BIN1
ENST00000393040,177,0.00196933135154373,0.143154107193914,-0.141400434314189,4,12493,BIN1
ENST00000393047,100,0.00300277515611646,0.384565930609367,-0.146826996031914,2,12723,NKAPD1
ENST00000393263,30,0.00141175985425485,0.563213063459584,-0.189806735147539,1,13045,NAP1L1
ENST00000393310,112,0.000937639460598009,0.109723329544447,-0.18323600729017,4,12848,LIMS1
ENST00000393350,448,0.00720576798870899,0.212931275797053,-0.297155694146915,4,13163,MAF
ENST00000393389,108,0.00532732063895623,0.652228103118812,-0.151740046883212,1,12863,ANKRD42
ENST00000393427,103,0.00490639044342875,0.629083702481055,-0.178477851776414,1,13000,AAMDC
ENST00000393449,157,0.00826961087461772,0.698597764522642,-0.0765887012203693,1,11726,ST7
ENST00000393913,114,0.00239747299854669,0.278195230720838,-0.119864089488462,3,12279,EVA1A
ENST00000394030,264,0.00669608406558515,0.333799856912592,-0.113247516948838,3,12172,CBLB
ENST00000394030,433,0.00673975746989193,0.206312588521023,-0.104187715592931,4,11925,CBLB
ENST00000394140,44,0.000995184514851294,0.298957255300896,-0.112181650463698,2,12287,NIT2
ENST00000394186,611,0.0194554963879142,0.420308947967312,0.548689300138373,3,5,ATP5MF
ENST00000394258,241,0.00300177743071243,0.165197402753273,-0.089027297681622,4,11549,RCCD1
ENST00000394806,211,0.00515435367319535,0.314476552035511,-0.0611772680923589,3,10489,C16orf87
ENST00000394900,56,0.00160700317243049,0.366817198534974,-0.309156162212014,2,13221,TKFC
ENST00000394920,137,0.00319289407054695,0.295243085785801,-0.128261154393796,3,12402,RPL8
ENST00000394991,134,0.00696331746123864,0.676211126177819,-0.220808973590769,1,13130,SNCA
ENST00000395146,106,0.00212372173824634,0.265725673720389,-0.532211932987365,3,13261,AFF1
ENST00000395159,162,0.00492358206139444,0.403095486915274,-0.204287936638113,2,13050,TIMM9
ENST00000395340,82,0.00242551620914184,0.384565930609367,-0.116509801047875,2,12355,DIDO1
ENST00000395390,313,0.00443476657532751,0.187917920410763,-0.175416331559497,4,12795,PHF20L1
ENST00000395535,109,0.00320349729408763,0.384565930609367,-0.36498824642066,2,13246,SEC61G
ENST00000395560,200,0.00217758305568883,0.143789454841557,-0.109928048652517,4,12052,UPP1
ENST00000396175,52,0.00151170852292243,0.366817198534974,-0.148525196575674,2,12742,TRAK1
ENST00000396399,64,0.00298164546275084,0.589817875373778,-0.143065367413441,1,12797,GLDN
ENST00000396445,69,0.00199597626488031,0.374320044112272,-0.234225885112439,2,13118,KIAA1217
ENST00000396650,318,0.00456906987070319,0.188939025402814,-0.104471198754421,4,11930,C15orf48
ENST00000396663,517,0.00903196393776123,0.231703941405275,-0.123928821303507,4,12274,ARL4A
ENST00000396684,128,0.00666515557803737,0.676211126177819,-0.35617336788275,1,13250,ATN1
ENST00000396825,77,0.000550655592972518,0.0926115155759632,-0.134791898319422,4,12418,FITM2
ENST00000396976,44,0.000696727446902668,0.197092927318442,-0.107655473818458,3,12062,ZSCAN29
ENST00000396976,92,0.00071032159531951,0.102323430851008,-0.0990430359129811,4,11815,ZSCAN29
ENST00000397109,108,0.00317755117774827,0.384565930609367,-0.194916052914015,2,13018,SEC13
ENST00000397560,132,0.00683922839384305,0.676211126177819,-0.122240343731164,1,12608,KDM7A
ENST00000397676,408,0.00621582132750265,0.201620145139149,-0.0782595801974552,4,11218,ALG3
ENST00000397786,21,0.00038306103441325,0.197092927318442,-0.136022088827412,3,12496,MED13
ENST00000397942,47,0.0007552628526569,0.197092927318442,-0.174431182388182,3,12843,SOCS6
ENST00000397985,227,0.00755691611120858,0.439296589525128,-0.0795996643197939,2,11477,SERPINB8
ENST00000398063,8,0.000122093693702482,0.189182316776686,-0.171393787627559,3,12830,AGPAT3
ENST00000398246,80,0.00143197004284899,0.23524864494109,-0.0911645018889046,3,11685,LONRF1
ENST00000398253,95,0.000770853720216036,0.105718187916009,-0.165558890316543,4,12727,ZFP90
ENST00000398511,244,0.00606642854702487,0.328773221066036,-0.0964518691662216,3,11823,ZBTB21
ENST00000398534,27,0.00134452542064342,0.563213063459584,-0.10907293984257,1,12450,KRTAP5-8
ENST00000398540,141,0.00324265379899187,0.295243085785801,-0.1033364583675,3,11973,FRMD4B
ENST00000398606,738,0.01608590800466,0.288346988630254,0.541320289958426,4,5,GSTP1
ENST00000398803,447,0.00719620592002193,0.212931275797053,-0.12065419626562,4,12214,HSDL2
ENST00000398844,281,0.00959141266716681,0.449556097545854,-0.17584802923722,2,12927,SEC24A
ENST00000398846,141,0.00135881732526618,0.126034148143376,-0.124224442022968,4,12281,SAC3D1
ENST00000399034,105,0.0030948099513431,0.384565930609367,-0.349577914048676,2,13239,SEPTIN7
ENST00000399976,22,0.000388096504237022,0.197092927318442,-0.169995876738937,3,12821,USP16
ENST00000400075,75,0.000494665829093638,0.0874767052169189,-0.117295411728818,4,12163,GABPA
ENST00000400094,186,0.00205104194752898,0.143154107193914,-0.0844099097872049,4,11413,ATP5PF
ENST00000400331,300,0.00817899025900975,0.360277493384377,-0.248256843411958,3,13128,MACC1
ENST00000400445,61,0.00289168061716105,0.589817875373778,-0.144672938877408,1,12811,NBEA
ENST00000400751,417,0.00638715240703293,0.20314820713304,-0.101427058556137,4,11868,KIF22
ENST00000401073,59,0.0028775222543987,0.589817875373778,-0.147566186669746,1,12838,NHSL3
ENST00000401950,115,0.00580314291954992,0.669278996017309,-0.116977075472793,1,12547,MTMR3
ENST00000402010,40,0.000857708052180183,0.283836253059182,-0.182415660198701,2,12959,MARK2
ENST00000402077,36,0.000741204855885379,0.273072222322439,-0.162052976616504,2,12838,KCTD17
ENST00000402563,157,0.00361323357336288,0.295243085785801,-0.128628117998472,3,12409,FAM210A
ENST00000403027,130,0.00122645955964295,0.123051284239942,-0.217893582199254,4,13006,CNOT8
ENST00000403263,214,0.00237207735379587,0.146948174391262,-0.0863161634669745,4,11475,INO80D
ENST00000403490,156,0.00361012778778694,0.295243085785801,-0.389674510231715,3,13243,IMP3
ENST00000403625,52,0.00237838343772683,0.585527649346247,-0.231826392044703,1,13151,MAST4
ENST00000404484,45,0.00194154646674326,0.572238461964797,0.60161765735534,1,1,TPM1
ENST00000404484,198,0.00662916792583277,0.439296589525128,-0.476130287057572,2,13261,TPM1
ENST00000404525,391,0.00587260042072546,0.198297354512386,-0.0713965434623955,4,10928,LTBP1
ENST00000405315,59,0.000876761118283048,0.197092927318442,-0.109730113835479,3,12095,NUCB1
ENST00000406566,169,0.00525514819884547,0.407337234845665,-0.0803698157029417,2,11500,SLC35E4
ENST00000407426,7,7.10230220272859e-05,0.134568334449699,-0.158701552118437,3,12726,WDR43
ENST00000407472,243,0.00821548514548661,0.444729449512494,-0.147809886490258,2,12738,RTL10
ENST00000407971,123,0.00366933445573017,0.393117572730724,-0.376847308489716,2,13249,SEPTIN2
ENST00000408925,291,0.0040049965364876,0.181055969523023,-0.0854733381240021,4,11453,PEX39
ENST00000409106,285,0.00389424574583255,0.180684427121732,-0.128668041642772,4,12334,SLC35F5
ENST00000409472,165,0.00882679244025939,0.700861988439462,-0.311888713104733,1,13231,SCAMP4
ENST00000409535,247,0.00314486511329799,0.168375493847921,-0.117935830031184,4,12172,RAD54L2
ENST00000409538,385,0.00574627980673056,0.196965004658287,-0.0660675869989214,4,10695,AGAP1
ENST00000409682,232,0.00775754817586899,0.439296589525128,-0.113695334686707,2,12320,PSMD14
ENST00000411546,117,0.00247619510497796,0.280698937413015,-0.117172904376469,3,12242,""
ENST00000412217,70,0.00199617656425367,0.374320044112272,-0.126624348754563,2,12505,PAPOLG
ENST00000412716,51,0.000298334075390673,0.0756277192387831,-0.129385003695936,4,12347,DAZAP2
ENST00000413042,466,0.00761735597807535,0.216800412740801,-0.22893825342315,4,13031,""
ENST00000413440,102,0.00206572011024077,0.265725673720389,-0.102294255829087,3,11953,PRDM2
ENST00000414023,38,0.000595140364546194,0.197092927318442,-0.164749547987153,3,12780,RRAS2
ENST00000414202,33,0.00149694758305863,0.563213063459584,-0.133668646535386,1,12731,RIC1
ENST00000414487,256,0.00643349520455401,0.332548626318611,-0.0725176661595174,3,11043,SNRPE
ENST00000416007,107,0.000879762219202418,0.106787075352095,-0.115159324692473,4,12136,MBIP
ENST00000416373,298,0.00812000469782404,0.360277493384377,-0.0709915294026239,3,10970,RAD23B
ENST00000416602,120,0.00620540778687332,0.676211126177819,-0.217815140236488,1,13121,""
ENST00000416769,347,0.00966829269933825,0.361891377693218,-0.0836104889742679,3,11477,LINC00339
ENST00000418194,175,0.00943930254242831,0.702568924031077,-0.141745747447933,1,12791,SP3
ENST00000418310,24,0.000463920079331778,0.24502682514644,-0.313640508044132,2,13226,LIMK1
ENST00000418501,220,0.00245734258167447,0.148035109253617,-0.103602100696933,4,11919,USP54
ENST00000418596,386,0.00575007052416106,0.196965004658287,-0.0777839389745337,4,11195,HYCC2
ENST00000419304,4,1.38747841902558e-06,0.00395767307301311,-0.261753500541171,4,13109,AGR2
ENST00000420696,231,0.00276743005931466,0.158215878255813,-0.0793733271083814,4,11254,PBX1
ENST00000420936,124,0.0011132108190577,0.119068670106147,-0.105927365142834,4,11960,ILK
ENST00000421176,160,0.0085190020776418,0.700861988439462,-0.0729436057386632,1,11590,ZNF284
ENST00000421806,166,0.0088389914783216,0.700861988439462,-0.111019910026458,1,12479,LCOR
ENST00000421852,330,0.00930928492023107,0.361891377693218,-0.18848262753239,3,12934,TMEM41A
ENST00000422440,324,0.00464886481918655,0.188939025402814,-0.129292169051566,4,12343,SLC25A12
ENST00000422622,415,0.00637982159970921,0.20314820713304,-0.0892968141624415,4,11557,SSPN
ENST00000422728,91,0.00171307763417144,0.24711572720039,-0.121744363560835,3,12308,FAM200B
ENST00000423041,161,0.00372064477929736,0.295243085785801,-0.212329093846878,3,13036,TENT2
ENST00000423085,383,0.00571687554548571,0.196965004658287,-0.143792896871715,4,12526,TSEN15
ENST00000424536,71,0.00316706510248495,0.589817875373778,-0.0995500992673364,1,12295,GRAMD1A
ENST00000425175,190,0.00631330965688018,0.439296589525128,-0.102968662807983,2,12102,SLC4A4
ENST00000425361,115,0.00338240892527154,0.384565930609367,-0.0944668110314965,2,11902,MZT2B
ENST00000425491,140,0.00724034318525038,0.676211126177819,-0.132171924703019,1,12712,MAPK9
ENST00000425597,61,0.000385167493519426,0.0829252960948658,-0.18144758082387,4,12833,SCAMP5
ENST00000425690,145,0.00743250621886814,0.676211126177819,-0.0703338445588587,1,11495,PVR
ENST00000425690,464,0.00750913841871364,0.214641600964222,-0.0613311124553248,4,10425,PVR
ENST00000426073,45,0.000696869586657331,0.197092927318442,-0.202675820775161,3,13001,ARHGEF7
ENST00000426128,185,0.00435618479315276,0.310695581684276,-0.311707653965042,3,13218,PNPLA8
ENST00000426395,207,0.00699898424288552,0.439296589525128,0.432382078243596,2,19,FCGRT
ENST00000426395,227,0.00550752432769727,0.314476552035511,-0.391912013384135,3,13244,FCGRT
ENST00000426972,135,0.00411880870439668,0.400546419923534,-0.418142547321017,2,13259,DDAH1
ENST00000426972,363,0.0052019884669957,0.189597828068228,0.562038038520015,4,2,DDAH1
ENST00000427401,158,0.00160469841964093,0.134703260377834,-0.094240760364455,4,11687,ZNF737
ENST00000427569,76,0.000525330469278547,0.0916770791321233,-0.0970405482649618,4,11759,AARSD1
ENST00000427738,404,0.00611725285966219,0.20082456603391,-0.0554206557357307,4,10071,CYLD
ENST00000427814,330,0.00472167933443915,0.189459580378439,-0.0627456936902983,4,10520,JAZF1
ENST00000429029,403,0.00609406250358428,0.200559679863619,-0.0620284606328779,4,10477,DNAJB6
ENST00000429260,141,0.00728006833866426,0.676211126177819,-0.0840788987565772,1,11932,PIERCE1
ENST00000429538,57,0.00161931168571412,0.366817198534974,-0.0879522210311325,2,11725,PAX8
ENST00000429705,136,0.00126181556750067,0.123054851998246,-0.181719408133809,4,12836,SNRK
ENST00000430046,200,0.00476232507481836,0.314476552035511,-0.0931224440723236,3,11735,FCHO2
ENST00000430046,336,0.00480052937122978,0.189459580378439,-0.0856726485465377,4,11459,FCHO2
ENST00000430297,120,0.00260257375651042,0.287649464438314,-0.37261472374571,3,13235,RETREG2
ENST00000431010,83,0.0025376191663428,0.384565930609367,-0.0792342621125902,2,11458,HRH1
ENST00000431317,154,0.00357722127037942,0.295243085785801,-0.0966022696856619,3,11825,ARID4A
ENST00000431350,430,0.00668387237547608,0.205723746052826,-0.14489243402181,4,12540,TLK1
ENST00000431446,249,0.00320253854107916,0.169968302353572,-0.149943152356834,4,12590,RBMX
ENST00000431778,260,0.00657197007814489,0.333799856912592,-0.0872063046823609,3,11574,CWF19L2
ENST00000432176,442,0.00706414582074179,0.211972321313345,-0.0630742015872515,4,10541,HYCC1
ENST00000432233,346,0.00965326731024895,0.361891377693218,-0.0575778844687997,3,10274,LILRA5
ENST00000432328,53,0.000829347093291036,0.197092927318442,-0.117823830900754,3,12255,PCED1B
ENST00000432564,72,0.00330308993696034,0.589817875373778,-0.215463336013786,1,13115,HCAR1
ENST00000432992,405,0.00616785149895318,0.201566453156574,-0.0593577170442699,4,10311,GAS7
ENST00000433307,8,0.000496909777296584,0.563213063459584,-0.31804404593034,1,13234,PLEKHA1
ENST00000434423,332,0.00475721354642246,0.189459580378439,-0.220342061417098,4,13012,POM121
ENST00000434505,127,0.0011877567522596,0.122984291317132,-0.180085270117591,4,12827,CKMT1A
ENST00000435205,305,0.00421322271573268,0.182935226303234,-0.0782592149190184,4,11217,FHIP1A
ENST00000435456,533,0.00943640138880458,0.234812367016351,-0.18149430705103,4,12834,SLC25A17
ENST00000435817,514,0.00897749455515887,0.231222974902751,-0.0794368898890372,4,11256,FCHSD1
ENST00000435962,152,0.00349558609580418,0.295243085785801,-0.191099586407724,3,12948,TC2N
ENST00000436012,195,0.00470082144498126,0.314476552035511,-0.1464833046403,3,12624,DMKN
ENST00000436639,95,0.00286037742889084,0.384565930609367,-0.0986899988735103,2,12009,SESN1
ENST00000436639,125,0.00286369011481411,0.295243085785801,-0.0978318249702624,3,11852,SESN1
ENST00000436975,367,0.00530794751931265,0.1918237273805,-0.0332806135401186,4,8375,LINC02944
ENST00000437150,419,0.00644916969204072,0.203359647945698,-0.142302388547957,4,12504,GCA
ENST00000437429,126,0.00380822524410225,0.399088427069905,-0.264026665207731,2,13175,SLC16A4
ENST00000437764,232,0.00555098301719769,0.314476552035511,-0.096146216651178,3,11811,SERTAD4-AS1
ENST00000438295,196,0.00658013233284575,0.439296589525128,-0.116258986536026,2,12354,MPZL2
ENST00000438695,190,0.00207650526095369,0.143154107193914,-0.130295231235847,4,12368,STYXL1
ENST00000438723,269,0.0035733942651342,0.175935964046692,-0.0865833158913867,4,11483,RALGPS1
ENST00000438807,481,0.00802945899657142,0.221247366188346,-0.0672182880673294,4,10756,DMAC2
ENST00000438824,146,0.00139978143424022,0.126796254463263,-0.153474242158446,4,12631,LINC01802
ENST00000439374,139,0.00323190394542022,0.295243085785801,-0.195392501646043,3,12971,CDC42SE1
ENST00000440180,236,0.00285136772298838,0.160183610128075,-0.0972723901408253,4,11762,CFLAR
ENST00000440639,29,0.000473396958585543,0.197092927318442,-0.117627599836707,3,12250,HELQ
ENST00000440890,86,0.000658006966973252,0.100921692856718,-0.132363156964259,4,12385,BMPR1B
ENST00000441123,229,0.00272823262849761,0.158011132540453,-0.113670865955341,4,12109,BRPF3
ENST00000442216,194,0.00468414311779593,0.314476552035511,-0.105327735416777,3,12018,CSNK1E
ENST00000442697,131,0.00122763511831654,0.123051284239942,-0.190869230503499,4,12894,DNAJB14
ENST00000443617,137,0.00127746029391275,0.123671210789524,-0.250316041054742,4,13080,HERC1
ENST00000444053,519,0.00911417291870309,0.232911898691251,-0.179437604842185,4,12821,AAMP
ENST00000445065,85,0.00391378548164136,0.610688668741286,-0.225718159791675,1,13138,PIGK
ENST00000445560,530,0.00937297487842955,0.234554275118134,-0.0742509775806431,4,11054,BANF1
ENST00000446198,167,0.00382127449991755,0.295243085785801,-0.0779163967980063,3,11264,PODXL
ENST00000446198,281,0.00385595243348671,0.180684427121732,-0.0716830850541658,4,10948,PODXL
ENST00000447411,72,0.00130251830717471,0.229157523462267,-0.122932490706541,3,12326,SLC38A4
ENST00000448372,256,0.00329086376927713,0.170495024109072,-0.0999850915468746,4,11833,SENP1
ENST00000450050,219,0.0073569500896448,0.439296589525128,-0.0955848762743281,2,11930,ASB6
ENST00000451717,34,0.00158505465556624,0.563213063459584,-0.241123739256787,1,13167,RAI2
ENST00000451899,117,0.005907062268385,0.66961852021872,-0.295048118310355,1,13225,OSGIN2
ENST00000452512,451,0.00729538682585108,0.213738864472024,-0.0775697748827176,4,11187,TYW5
ENST00000453386,428,0.00665537856710362,0.205723746052826,-0.170565074423823,4,12755,TRA2B
ENST00000454402,159,0.00367336194509464,0.295243085785801,-0.140827697540631,3,12557,RFC5
ENST00000454872,97,0.00292178537824289,0.384565930609367,-0.094943917074977,2,11913,NAALADL2
ENST00000455146,97,0.000779656974039863,0.105718187916009,-0.153429470523148,4,12628,COG6
ENST00000455385,24,0.00125312526601039,0.563213063459584,-0.169104425184641,1,12962,SYPL1
ENST00000455385,27,9.42834950505089e-05,0.0463141479575889,-0.170733996972096,4,12757,SYPL1
ENST00000455836,207,0.00503465582460689,0.314476552035511,-0.167831872947561,3,12806,ERP29
ENST00000455972,158,0.00486353737814365,0.403095486915274,-0.158931432143408,2,12820,ENTREP1
ENST00000456328,153,0.00780067121354191,0.676211126177819,-0.10622421478951,1,12416,""
ENST00000457781,192,0.00647091890605683,0.439296589525128,-0.193010968351022,2,13009,ZNF302
ENST00000458035,48,0.000759854310703493,0.197092927318442,-0.133000953642521,3,12457,ZNF845
ENST00000458198,30,0.000109362401853864,0.0483491178595932,-0.166454743129822,4,12731,CDKN2AIPNL
ENST00000458624,139,0.00421179061408977,0.400737217378607,-0.087085363037755,2,11701,ICA1-AS1
ENST00000458727,398,0.00595671177132543,0.198297354512386,-0.0920979149355875,4,11629,GATA3-AS1
ENST00000460557,199,0.00663872378488639,0.439296589525128,-0.0871428270455372,2,11702,DONSON
ENST00000460723,542,0.0098156245906203,0.239008611358441,-0.0836238377031097,4,11383,PISD
ENST00000460935,78,0.00138538570931,0.23524864494109,-0.103711412692709,3,11981,ZNF799
ENST00000461211,266,0.0034810064053629,0.173566120129053,-0.0911047207214412,4,11604,NSFL1C
ENST00000462352,142,0.00728338426561186,0.676211126177819,-0.100012854326213,1,12309,CPNE1
ENST00000463215,231,0.00767329505581615,0.439296589525128,-0.0904487863885468,2,11790,PHPT1
ENST00000464961,201,0.00218371516162818,0.143789454841557,-0.122547672347852,4,12251,CLASP2
ENST00000465046,263,0.00664387364152402,0.333799856912592,-0.0838615982014905,3,11483,FLII
ENST00000465208,143,0.00326331274308866,0.295243085785801,-0.189612568055308,3,12943,EPHA1
ENST00000465224,239,0.0079161490534951,0.439296589525128,-0.0976726102254968,2,11981,CNNM3
ENST00000465645,204,0.00685399338603094,0.439296589525128,-0.145297611385058,2,12710,ATP5IF1
ENST00000465752,103,0.00307245051465387,0.384565930609367,-0.100326822959271,2,12047,MIF
ENST00000465950,263,0.00896772114420294,0.446180202062386,-0.0909506344552135,2,11796,SCAF11
ENST00000466270,344,0.00963745851566464,0.361891377693218,-0.0776347120294613,3,11253,EEF1AKMT2
ENST00000467003,136,0.00312965219799092,0.295243085785801,-0.103270870418996,3,11971,ZNF525
ENST00000467020,58,0.00278148050659147,0.589817875373778,-0.114500607819752,1,12519,RPL10A
ENST00000467155,343,0.00961623192275283,0.361891377693218,-0.0526209899603948,3,9945,HOXB-AS3
