gene_id,feature_id,lr,df,pvalue,adj_pvalue,external_gene_name
ENSG00000104973,ENST00000312865,17.7368620034401,1,2.53663252168023e-05,0.000379336283357377,MED25
ENSG00000104973,ENST00000593767,17.7368620034401,1,2.53663252168023e-05,0.000379336283357377,MED25
ENSG00000147548,ENST00000317025,17.7298893072916,1,2.54594706891839e-05,0.000379336283357377,NSD3
ENSG00000026508,ENST00000433892,17.7204768413012,1,2.55857534218026e-05,0.000379751624825908,CD44
ENSG00000176946,ENST00000402136,17.6162214785462,1,2.70273124124649e-05,0.000398085490838558,THAP4
ENSG00000176946,ENST00000407315,17.6162214785462,1,2.70273124124649e-05,0.000398085490838558,THAP4
ENSG00000127603,ENST00000360115,17.507207794713,1,2.86220533755093e-05,0.000419971498007948,MACF1
ENSG00000137814,ENST00000260372,17.2347908172105,1,3.30331331699668e-05,0.000482859321601901,HAUS2
ENSG00000172590,ENST00000355151,17.2235410688986,1,3.32293135363946e-05,0.000483894041271497,MRPL52
ENSG00000198836,ENST00000646544,17.1529405181983,1,3.44875109159291e-05,0.000500328212874325,OPA1
ENSG00000171456,ENST00000375687,17.0149292585998,1,3.70870625154452e-05,0.000536026120775667,ASXL1
ENSG00000113575,ENST00000703309,16.8478344703574,1,4.04995137501453e-05,0.000583162774484368,PPP2CA
ENSG00000071994,ENST00000543284,16.7567305963302,1,4.24912686350745e-05,0.000609568050790901,PDCD2
ENSG00000135480,ENST00000331817,16.7406186312954,1,4.28536294261171e-05,0.00061248946650143,KRT7
ENSG00000185619,ENST00000362003,16.7117298717814,1,4.35111393740503e-05,0.000619592202378081,PCGF3
ENSG00000158869,ENST00000490414,16.6686323070511,1,4.45109436677881e-05,0.000629185830087892,FCER1G
ENSG00000158869,ENST00000289902,16.6686323070511,1,4.45109436677882e-05,0.000629185830087892,FCER1G
ENSG00000101191,ENST00000395340,16.4872105748381,1,4.897935258947e-05,0.000689822341761916,DIDO1
ENSG00000149273,ENST00000527446,16.4557152834809,1,4.97998211839914e-05,0.000698827308905537,RPS3
ENSG00000169567,ENST00000675372,16.3268431439274,1,5.33035199471394e-05,0.000745283635782649,HINT1
ENSG00000081665,ENST00000540806,16.2858448906424,1,5.44693308935706e-05,0.000758834469019093,ZNF506
ENSG00000168003,ENST00000679594,16.1251460141185,1,5.92915361785108e-05,0.000820093326569439,SLC3A2
ENSG00000168003,ENST00000681657,16.1251460141185,1,5.92915361785108e-05,0.000820093326569439,SLC3A2
ENSG00000130177,ENST00000356221,15.9433040615085,1,6.52682494062745e-05,0.000899536337352905,CDC16
ENSG00000149273,ENST00000531188,15.8412864183252,1,6.88829933787515e-05,0.000945976766721004,RPS3
ENSG00000170632,ENST00000479145,15.755880745657,1,7.20635742511576e-05,0.000985152427854921,ARMC10
ENSG00000241468,ENST00000394186,15.7477573341905,1,7.23736868825189e-05,0.000985152427854921,ATP5MF
ENSG00000004455,ENST00000695602,15.7444194429146,1,7.25015002619325e-05,0.000985152427854921,AK2
ENSG00000164587,ENST00000407193,15.5503917144333,1,8.03350011136319e-05,0.00108776410279826,RPS14
ENSG00000147548,ENST00000316985,15.4986662804968,1,8.25634884317113e-05,0.00111402972677613,NSD3
ENSG00000104343,ENST00000422906,15.4472054332417,1,8.48423029808151e-05,0.00114078901464448,UBE2W
ENSG00000214941,ENST00000399277,15.4336291014527,1,8.54539768617874e-05,0.00114106192633094,ZSWIM7
ENSG00000214941,ENST00000472495,15.4336291014527,1,8.54539768617881e-05,0.00114106192633094,ZSWIM7
ENSG00000221983,ENST00000442744,15.3295124909048,1,9.0294810082307e-05,0.00119741468078221,UBA52
ENSG00000221983,ENST00000430157,15.3295124909048,1,9.0294810082307e-05,0.00119741468078221,UBA52
ENSG00000118217,ENST00000367942,15.2778039373825,1,9.28005817817187e-05,0.0012222438399169,ATF6
ENSG00000118217,ENST00000679886,15.2778039373825,1,9.28005817817187e-05,0.0012222438399169,ATF6
ENSG00000145740,ENST00000380860,15.2037210993446,1,9.65130539387847e-05,0.00126252161067721,SLC30A5
ENSG00000145740,ENST00000396591,15.2037210993445,1,9.65130539387862e-05,0.00126252161067721,SLC30A5
ENSG00000196967,ENST00000588354,15.0574109203443,1,0.000104289967345091,0.0013550672861438,ZNF585A
ENSG00000196967,ENST00000292841,15.0574109203443,1,0.000104289967345091,0.0013550672861438,ZNF585A
ENSG00000187244,ENST00000611077,14.9435965808314,1,0.000110773374826892,0.0014296804463444,BCAM
ENSG00000187244,ENST00000270233,14.9435965808314,1,0.000110773374826892,0.0014296804463444,BCAM
ENSG00000197343,ENST00000394163,14.8926064951229,1,0.00011380815988158,0.00145908866771767,ZNF655
ENSG00000197343,ENST00000320583,14.8926064951229,1,0.00011380815988158,0.00145908866771767,ZNF655
ENSG00000141524,ENST00000590602,14.6549804473365,1,0.000129093077782817,0.00164957015617182,TMC6
ENSG00000182606,ENST00000396175,14.6100054483503,1,0.000132210726104009,0.00168162255991002,TRAK1
ENSG00000117139,ENST00000647747,14.6062708979238,1,0.000132472987357514,0.00168162255991002,KDM5B
ENSG00000169193,ENST00000307471,14.5843822900157,1,0.00013402069487906,0.00169014987430814,CCDC126
ENSG00000169193,ENST00000409765,14.5843822900157,1,0.00013402069487906,0.00169014987430814,CCDC126
ENSG00000131828,ENST00000540249,14.4999343068252,1,0.000140164430491683,0.00176187145689709,PDHA1
ENSG00000109519,ENST00000706688,14.4675503282496,1,0.000142594958661342,0.00178660371907182,GRPEL1
ENSG00000104805,ENST00000492367,14.3897679122109,1,0.000148607617291132,0.00185591195833812,NUCB1
ENSG00000206503,ENST00000706904,14.3614215513257,1,0.000150861741938637,0.00187798536174581,HLA-A
ENSG00000196586,ENST00000369985,14.3294675345144,1,0.000153444062465631,0.00189725446669406,MYO6
ENSG00000154678,ENST00000396191,14.3240704498891,1,0.00015388459395575,0.00189725446669406,PDE1C
ENSG00000154678,ENST00000396184,14.3240704498891,1,0.000153884593955751,0.00189725446669406,PDE1C
ENSG00000013523,ENST00000556072,14.1289348903843,1,0.000170697803261309,0.00209118356439807,ANGEL1
ENSG00000013523,ENST00000251089,14.1289348903843,1,0.000170697803261309,0.00209118356439807,ANGEL1
ENSG00000013374,ENST00000568733,14.1203280513047,1,0.000171480585243252,0.00209412524827123,NUB1
ENSG00000137713,ENST00000311129,14.100956847105,1,0.000173255625386335,0.00210372366300654,PPP2R1B
ENSG00000125676,ENST00000464982,14.0998580899974,1,0.000173356860543166,0.00210372366300654,THOC2
ENSG00000081665,ENST00000591639,14.063246302788,1,0.000176764412918815,0.00213835068794266,ZNF506
ENSG00000180104,ENST00000512944,13.861697399576,1,0.000196768098143807,0.00236550807083162,EXOC3
ENSG00000180104,ENST00000515601,13.861697399576,1,0.000196768098143807,0.00236550807083162,EXOC3
ENSG00000173821,ENST00000560083,13.7961512285353,1,0.000203753203877077,0.0024369670686891,RNF213
ENSG00000239569,ENST00000687367,13.7941052274519,1,0.000203975217203053,0.0024369670686891,KMT2E-AS1
ENSG00000114126,ENST00000499676,13.7064496580595,1,0.000213719265041227,0.00254550198701882,TFDP2
ENSG00000129757,ENST00000414822,13.6742192465467,1,0.000217418875465868,0.00257127039724603,CDKN1C
ENSG00000090863,ENST00000422840,13.6702262719392,1,0.000217881684348135,0.00257127039724603,GLG1
ENSG00000090863,ENST00000205061,13.6702262719392,1,0.000217881684348135,0.00257127039724603,GLG1
ENSG00000170906,ENST00000391763,13.6002647854734,1,0.000226153625082087,0.0026607525585115,NDUFA3
ENSG00000120533,ENST00000521662,13.5759147583995,1,0.00022910631082773,0.00268729864280915,ENY2
ENSG00000164919,ENST00000297564,13.4827332397554,1,0.000240768824144077,0.00281553603749089,COX6C
ENSG00000253352,ENST00000644773,13.2894990840164,1,0.000266896780567851,0.00311164554746628,TUG1
ENSG00000138629,ENST00000567435,13.2201372869703,1,0.000276957330865826,0.00320261520824677,UBL7
ENSG00000138629,ENST00000361351,13.2201372869703,1,0.000276957330865826,0.00320261520824677,UBL7
ENSG00000164896,ENST00000489884,13.2185681637502,1,0.000277189292447376,0.00320261520824677,FASTK
ENSG00000117139,ENST00000649339,13.1225915894722,1,0.000291756171009313,0.00336085690723863,KDM5B
ENSG00000196531,ENST00000356769,13.1043082952453,1,0.000294617437624652,0.00338371634462361,NACA
ENSG00000129116,ENST00000507699,13.0284824845982,1,0.000306789045993485,0.00348702122232729,PALLD
ENSG00000129116,ENST00000507735,13.0284824845982,1,0.000306789045993485,0.00348702122232729,PALLD
ENSG00000168907,ENST00000397272,13.02581381152,1,0.000307226539412096,0.00348702122232729,PLA2G4F
ENSG00000168907,ENST00000562320,13.02581381152,1,0.000307226539412096,0.00348702122232729,PLA2G4F
ENSG00000140995,ENST00000268676,12.8683435202138,1,0.000334187285137117,0.00377382299034357,DEF8
ENSG00000117602,ENST00000374395,12.8598288800506,1,0.000335711290352482,0.00377382299034357,RCAN3
ENSG00000117602,ENST00000436717,12.8598288800506,1,0.000335711290352482,0.00377382299034357,RCAN3
ENSG00000116288,ENST00000493678,12.8471899362561,1,0.000337986423050759,0.00377382299034357,PARK7
ENSG00000114062,ENST00000636667,12.8451063230626,1,0.000338362983845264,0.00377382299034357,UBE3A
ENSG00000114062,ENST00000649550,12.8451063230626,1,0.000338362983845264,0.00377382299034357,UBE3A
ENSG00000232774,ENST00000229465,12.764385593298,1,0.000353281616695622,0.00391756827249542,LINC03033
ENSG00000232774,ENST00000556569,12.764385593298,1,0.000353281616695622,0.00391756827249542,LINC03033
ENSG00000130024,ENST00000480008,12.6688177238043,1,0.00037180456239274,0.00409941087506738,PHF10
ENSG00000130024,ENST00000339209,12.6688177238043,1,0.00037180456239274,0.00409941087506738,PHF10
ENSG00000118900,ENST00000396658,12.6177684581658,1,0.000382097210528248,0.00418390656688259,UBN1
ENSG00000118900,ENST00000262376,12.6177684581658,1,0.000382097210528248,0.00418390656688259,UBN1
ENSG00000164587,ENST00000312037,12.6147210029028,1,0.000382720657711727,0.00418390656688259,RPS14
ENSG00000100997,ENST00000339157,12.6091090942434,1,0.000383871425648903,0.00418463229259637,ABHD12
ENSG00000064042,ENST00000381753,12.6035639746569,1,0.000385011926203802,0.00418524231893091,LIMCH1
ENSG00000136717,ENST00000348750,12.5835127291757,1,0.000389164597637785,0.00420668398398939,BIN1
ENSG00000136717,ENST00000393040,12.5835127291757,1,0.000389164597637785,0.00420668398398939,BIN1
ENSG00000267175,ENST00000666670,12.5760836436588,1,0.000390714628740105,0.00420769443028189,""
ENSG00000169567,ENST00000304043,12.572623009804,1,0.000391438792555377,0.00420769443028189,HINT1
ENSG00000134291,ENST00000429772,12.559352007203,1,0.000394228424513396,0.0042259096949922,TMEM106C
ENSG00000114956,ENST00000418996,12.5024500835397,1,0.000406418672507002,0.00432529754804241,DGUOK
ENSG00000119912,ENST00000678082,12.5004102588933,1,0.000406862661295516,0.00432529754804241,IDE
ENSG00000119912,ENST00000371581,12.5004102588933,1,0.000406862661295516,0.00432529754804241,IDE
ENSG00000134480,ENST00000256897,12.4933995114341,1,0.000408392356843942,0.00432963215676036,CCNH
ENSG00000175274,ENST00000525680,12.469940616861,1,0.000413553239441898,0.00435207213358428,TP53I11
ENSG00000106733,ENST00000361092,12.4695191762797,1,0.000413646554225525,0.00435207213358428,NMRK1
ENSG00000082014,ENST00000470588,12.463326883776,1,0.000415020094625295,0.00435207213358428,SMARCD3
ENSG00000082014,ENST00000496530,12.463326883776,1,0.000415020094625295,0.00435207213358428,SMARCD3
ENSG00000113269,ENST00000521389,12.4522338811032,1,0.000417492199361282,0.00436613115808994,RNF130
ENSG00000104904,ENST00000582888,12.4322710172162,1,0.000421978462508537,0.00437919318682919,OAZ1
ENSG00000104904,ENST00000602676,12.4322710172162,1,0.000421978462508537,0.00437919318682919,OAZ1
ENSG00000135090,ENST00000536979,12.4315314420171,1,0.00042214559873036,0.00437919318682919,TAOK3
ENSG00000185187,ENST00000332725,12.4007156764382,1,0.000429169333638552,0.00444011919171896,SIGIRR
ENSG00000139044,ENST00000266383,12.3542488360846,1,0.000439983983608921,0.00453983473996478,B4GALNT3
ENSG00000142599,ENST00000337907,12.3477864678608,1,0.000441509655736268,0.00454342869729669,RERE
ENSG00000105793,ENST00000222511,12.298976081263,1,0.000453206854445026,0.00465139694495573,GTPBP10
ENSG00000125676,ENST00000441692,12.2275243969256,1,0.00047089637695406,0.00482013028823797,THOC2
ENSG00000120685,ENST00000352251,12.203566238016,1,0.000476982464413169,0.00485666314029139,PROSER1
ENSG00000120685,ENST00000625998,12.203566238016,1,0.000476982464413174,0.00485666314029139,PROSER1
ENSG00000196230,ENST00000327892,12.1883468530282,1,0.000480889813028807,0.00488356260125833,TUBB
ENSG00000078304,ENST00000556260,12.1022139336851,1,0.000503619900301436,0.00510096901643895,PPP2R5C
ENSG00000104081,ENST00000354670,12.0460005898366,1,0.000519036189523279,0.00522966228556223,BMF
ENSG00000104081,ENST00000397573,12.0460005898366,1,0.000519036189523279,0.00522966228556223,BMF
ENSG00000090060,ENST00000557320,11.9839217590887,1,0.000536615321939157,0.00539270449834169,PAPOLA
ENSG00000198522,ENST00000264718,11.9644634070802,1,0.0005422482234121,0.00542107744597745,GPN1
ENSG00000198522,ENST00000610189,11.9644634070802,1,0.0005422482234121,0.00542107744597745,GPN1
ENSG00000169692,ENST00000371696,11.80856389458,1,0.000589588927417446,0.00586397853325753,AGPAT2
ENSG00000169692,ENST00000371694,11.80856389458,1,0.000589588927417446,0.00586397853325753,AGPAT2
ENSG00000017260,ENST00000513801,11.8005093052073,1,0.000592145197841092,0.00587426302948271,ATP2C1
ENSG00000131724,ENST00000371666,11.6943472049924,1,0.000626902599789154,0.00618725609357129,IL13RA1
ENSG00000131724,ENST00000652600,11.6943472049924,1,0.000626902599789161,0.00618725609357129,IL13RA1
ENSG00000182670,ENST00000696812,11.6662771485531,1,0.000636432378523455,0.00626528711408676,TTC3
ENSG00000187514,ENST00000341369,11.645414106152,1,0.000643610047816388,0.00630378470691229,PTMA
ENSG00000187514,ENST00000409115,11.645414106152,1,0.000643610047816388,0.00630378470691229,PTMA
ENSG00000154734,ENST00000676955,11.6255483721811,1,0.00065052058788814,0.00632498779503025,ADAMTS1
ENSG00000135698,ENST00000569021,11.624566000699,1,0.000650864255950787,0.00632498779503025,MPHOSPH6
ENSG00000135698,ENST00000258169,11.624566000699,1,0.000650864255950787,0.00632498779503025,MPHOSPH6
ENSG00000137936,ENST00000539242,11.6157120246166,1,0.0006539699741428,0.00632498779503025,BCAR3
ENSG00000137936,ENST00000260502,11.6157120246166,1,0.000653969974142801,0.00632498779503025,BCAR3
ENSG00000170906,ENST00000485876,11.6058858016088,1,0.000657434255868163,0.00634259698348811,NDUFA3
ENSG00000133773,ENST00000548126,11.5742233637024,1,0.00066872360022202,0.00641941386382285,CCDC59
ENSG00000133773,ENST00000256151,11.5742233637024,1,0.000668723600222022,0.00641941386382285,CCDC59
ENSG00000176102,ENST00000431742,11.5325717239326,1,0.000683873448861518,0.00654855493587246,CSTF3
ENSG00000137731,ENST00000514385,11.4747271931433,1,0.000705490025630297,0.00673882675472108,FXYD2
ENSG00000120265,ENST00000367378,11.4668996662556,1,0.000708467735428328,0.00675056047164918,PCMT1
ENSG00000291136,ENST00000639153,11.4405861181796,1,0.00071857121216219,0.00682996627520663,RABGEF1P1
ENSG00000172046,ENST00000398896,11.3052484659062,1,0.000772883050478989,0.00731018551911377,USP19
ENSG00000172046,ENST00000692912,11.3052484659062,1,0.000772883050478989,0.00731018551911377,USP19
ENSG00000118785,ENST00000684106,11.2568456859358,1,0.000793299026440334,0.00748494118101039,SPP1
ENSG00000104131,ENST00000261868,11.2093301830323,1,0.000813870909141416,0.00764167357269276,EIF3J
ENSG00000104131,ENST00000424492,11.2093301830323,1,0.000813870909141416,0.00764167357269276,EIF3J
ENSG00000156381,ENST00000286918,11.1761715094316,1,0.000828545628834729,0.00774178591204169,ANKRD9
ENSG00000156381,ENST00000559651,11.1761715094316,1,0.000828545628834729,0.00774178591204169,ANKRD9
ENSG00000109519,ENST00000706689,11.1385134585476,1,0.000845536244062493,0.00785061976670527,GRPEL1
ENSG00000135655,ENST00000549101,11.1368465616567,1,0.000846296403977557,0.00785061976670527,USP15
ENSG00000135655,ENST00000353364,11.1368465616567,1,0.000846296403977557,0.00785061976670527,USP15
ENSG00000101290,ENST00000379070,11.0648074321259,1,0.000879817266040321,0.00811097903565234,CDS2
ENSG00000101290,ENST00000460006,11.0648074321259,1,0.000879817266040334,0.00811097903565234,CDS2
ENSG00000165949,ENST00000621160,11.0620802455878,1,0.000881112306920893,0.00811097903565234,IFI27
ENSG00000110429,ENST00000530401,11.0581585517675,1,0.000882977954091441,0.00811097903565234,FBXO3
ENSG00000109323,ENST00000507358,11.0497864873398,1,0.000886974126210233,0.00811097903565234,MANBA
ENSG00000109323,ENST00000647097,11.0497864873398,1,0.000886974126210233,0.00811097903565234,MANBA
ENSG00000161091,ENST00000585788,11.0298663815172,1,0.000896556098221507,0.00815992920527546,MFSD12
ENSG00000161091,ENST00000355415,11.0298663815172,1,0.000896556098221507,0.00815992920527546,MFSD12
ENSG00000142892,ENST00000445065,10.9988893614681,1,0.000911665010084899,0.00825848655849214,PIGK
ENSG00000142892,ENST00000370812,10.9988893614681,1,0.000911665010084906,0.00825848655849214,PIGK
ENSG00000172795,ENST00000515408,10.9796186371073,1,0.000921193845834406,0.00832526241469548,DCP2
ENSG00000108055,ENST00000685743,10.9582500023589,1,0.000931877831427919,0.00836760965668468,SMC3
ENSG00000153827,ENST00000675453,10.9572426060045,1,0.000932384595069801,0.00836760965668468,TRIP12
ENSG00000153827,ENST00000283943,10.9572426060045,1,0.000932384595069814,0.00836760965668468,TRIP12
ENSG00000175387,ENST00000262160,10.8870119006255,1,0.000968409317392307,0.00867074606918077,SMAD2
ENSG00000169020,ENST00000515202,10.842846973942,1,0.00099178128882008,0.00884691578606626,ATP5ME
ENSG00000008294,ENST00000510283,10.8369165451617,1,0.000994962801542564,0.00884691578606626,SPAG9
ENSG00000008294,ENST00000262013,10.8369165451617,1,0.000994962801542564,0.00884691578606626,SPAG9
ENSG00000140995,ENST00000418391,10.7869367953292,1,0.00102218895155898,0.00903043908471319,DEF8
ENSG00000101363,ENST00000373606,10.7823682574284,1,0.00102471491344445,0.00903043908471319,MANBAL
ENSG00000101363,ENST00000397152,10.7823682574284,1,0.00102471491344445,0.00903043908471319,MANBAL
ENSG00000145349,ENST00000296402,10.7728044460052,1,0.00103002324053228,0.00903043908471319,CAMK2D
ENSG00000145349,ENST00000699415,10.7728044460052,1,0.00103002324053228,0.00903043908471319,CAMK2D
ENSG00000120727,ENST00000510409,10.7692856390883,1,0.00103198332116054,0.00903043908471319,PAIP2
ENSG00000120727,ENST00000265192,10.7692856390883,1,0.00103198332116054,0.00903043908471319,PAIP2
ENSG00000197969,ENST00000360280,10.7448143153768,1,0.00104571932787184,0.00912993413180417,VPS13A
ENSG00000213949,ENST00000282588,10.6990864830282,1,0.00107188448263971,0.00933725105757706,ITGA1
ENSG00000134371,ENST00000367435,10.6891916262438,1,0.00107763284864536,0.00936618279937485,CDC73
ENSG00000144401,ENST00000458426,10.553578022693,1,0.00115963389881371,0.0100336933083455,METTL21A
ENSG00000144401,ENST00000477919,10.553578022693,1,0.00115963389881371,0.0100336933083455,METTL21A
ENSG00000106105,ENST00000465748,10.5212561921492,1,0.00118009239127459,0.0101651262007336,GARS1
ENSG00000106105,ENST00000675886,10.5212561921492,1,0.00118009239127459,0.0101651262007336,GARS1
ENSG00000213949,ENST00000506275,10.5035402970538,1,0.00119146043452318,0.0102401911287861,ITGA1
ENSG00000073008,ENST00000706608,10.4422385582568,1,0.001231659065952,0.010562160745575,PVR
ENSG00000241685,ENST00000477240,10.400053519656,1,0.00126011661439245,0.0107583849888064,ARPC1A
ENSG00000241685,ENST00000262942,10.400053519656,1,0.00126011661439245,0.0107583849888064,ARPC1A
ENSG00000118785,ENST00000237623,10.3866072154183,1,0.00126932648688506,0.0108130925229347,SPP1
ENSG00000100997,ENST00000465694,10.3769839968171,1,0.00127595958496936,0.0108456564722396,ABHD12
ENSG00000148120,ENST00000478473,10.3297480857618,1,0.0013090307148866,0.0111023066565877,AOPEP
ENSG00000149177,ENST00000440289,10.2823714258767,1,0.00134307217245268,0.0113411718019582,PTPRJ
